Date,State,District,Pincode,Bio_age_5_17,Bio_age_17+
01-03-2025,Gujarat,Ahmedabad,380028,375,654
01-03-2025,Rajasthan,Tonk,304502,354,475
01-03-2025,West Bengal,Murshidabad,742177,20,36
01-03-2025,Karnataka,Belgaum,591126,152,172
01-03-2025,West Bengal,Nadia,741222,215,403
01-03-2025,Gujarat,Banaskantha,385130,92,75
01-03-2025,Rajasthan,Jaipur,303507,32,61
01-03-2025,Maharashtra,Solapur,413220,84,67
01-03-2025,Karnataka,Tumakuru,572103,41,47
01-03-2025,Haryana,Hisar,125004,107,247
01-03-2025,Jammu and Kashmir,Rajouri,185156,70,109
01-03-2025,Uttar Pradesh,Kanpur Nagar,208017,304,304
01-03-2025,Orissa,Balangir,767067,14,46
01-03-2025,Bihar,Arwal,804419,301,646
01-03-2025,Tamil Nadu,Salem,636006,524,671
01-03-2025,Rajasthan,Rajsamand,313334,198,171
01-03-2025,Karnataka,Belagavi,591215,31,44
01-03-2025,Karnataka,Uttara Kannada,581403,23,45
01-03-2025,Andhra Pradesh,Kurnool,518412,82,141
01-03-2025,West Bengal,Malda,732123,229,277
01-03-2025,Punjab,Patiala,140417,146,382
01-03-2025,Maharashtra,Washim,444402,130,374
01-03-2025,Gujarat,Ahmedabad,382250,38,82
01-03-2025,Gujarat,Vadodara,391165,185,690
01-03-2025,Kerala,Thiruvananthapuram,695572,89,217
01-03-2025,Maharashtra,Solapur,413248,152,179
01-03-2025,Punjab,Gurdaspur,143517,134,237
01-03-2025,Karnataka,Shimoga,577205,37,85
01-03-2025,Gujarat,Valsad,396145,131,93
01-03-2025,Tamil Nadu,Dindigul,624618,90,153
01-03-2025,Tamil Nadu,Chennai,600049,285,154
01-03-2025,Telangana,K.v. Rangareddy,501143,181,220
01-03-2025,Gujarat,Amreli,365480,48,54
01-03-2025,Andhra Pradesh,East Godavari,533434,51,105
01-03-2025,Andhra Pradesh,Prakasam,523260,143,67
01-03-2025,Goa,North Goa,403512,76,152
01-03-2025,Telangana,Nalgonda,508246,105,50
01-03-2025,Gujarat,Valsad,396150,84,125
01-03-2025,Gujarat,Rajkot,360440,39,41
01-03-2025,Jharkhand,East Singhbhum,831015,84,65
01-03-2025,Gujarat,Arvalli,383325,192,146
01-03-2025,Odisha,Ganjam,761055,100,253
01-03-2025,Tamil Nadu,Cuddalore,607104,256,79
01-03-2025,Maharashtra,Thane,401201,32,299
01-03-2025,Uttar Pradesh,Kanpur Dehat,209310,300,123
01-03-2025,Andhra Pradesh,Anantapur,515455,15,37
01-03-2025,Uttar Pradesh,Auraiya,206249,167,64
01-03-2025,Andhra Pradesh,Krishna,521175,295,159
01-03-2025,Manipur,Churachandpur,795143,82,104
01-03-2025,Orissa,Cuttack,753001,41,305
01-03-2025,Jharkhand,Ramgarh,829105,106,137
01-03-2025,Andhra Pradesh,Nellore,524312,14,31
01-03-2025,West Bengal,South 24 Parganas,743332,99,92
01-03-2025,Assam,Lakhimpur,784161,77,68
01-03-2025,Rajasthan,Jhunjhunun,333702,30,56
01-03-2025,Uttar Pradesh,Bareilly,243501,414,121
01-03-2025,Tamil Nadu,Villupuram,605766,158,55
01-03-2025,Telangana,Karimnagar,505470,47,36
01-03-2025,Assam,Nagaon,782440,54,155
01-03-2025,Rajasthan,Sirohi,307513,91,182
01-03-2025,Rajasthan,Alwar,301020,47,115
01-03-2025,Odisha,Sundargarh,770036,20,149
01-03-2025,Kerala,Kannur,670018,10,31
01-03-2025,Telangana,Nalgonda,508277,120,92
01-03-2025,Gujarat,Valsad,396125,246,205
01-03-2025,Tamil Nadu,Tirunelveli,627101,109,188
01-03-2025,Maharashtra,Mumbai,400082,28,143
01-03-2025,Gujarat,Rajkot,360360,108,92
01-03-2025,Odisha,Sundergarh,770051,136,182
01-03-2025,Karnataka,Hassan,573162,80,27
01-03-2025,Odisha,Kandhamal,761151,15,8
01-03-2025,Karnataka,Udupi,574103,28,27
01-03-2025,Kerala,Ernakulam,682306,48,132
01-03-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,122,69
01-03-2025,Rajasthan,Karauli,322212,35,29
01-03-2025,Karnataka,Tumakuru,572129,57,73
01-03-2025,Andhra Pradesh,East Godavari,533223,175,48
01-03-2025,Tamil Nadu,Viluppuram,605102,21,63
01-03-2025,Goa,South Goa,403704,65,61
01-03-2025,Jammu and Kashmir,Udhampur,182161,33,50
01-03-2025,West Bengal,Alipurduar,736123,35,24
01-03-2025,Telangana,Jogulamba Gadwal,509152,17,23
01-03-2025,Telangana,K.v. Rangareddy,500081,50,89
01-03-2025,Uttar Pradesh,Gorakhpur,273161,37,27
01-03-2025,Kerala,Kollam,690536,44,56
01-03-2025,Tamil Nadu,Thiruvarur,610106,42,36
01-03-2025,Tamil Nadu,Coimbatore,641003,13,36
01-03-2025,Gujarat,Surat,395620,15,34
01-03-2025,Kerala,Thrissur,680591,13,26
01-03-2025,Kerala,Kozhikode,673523,49,84
01-03-2025,Madhya Pradesh,Narsinghpur,487771,48,73
01-03-2025,Punjab,Tarn Taran,143009,12,42
01-03-2025,Tamil Nadu,Thoothukkudi,628901,74,105
01-03-2025,Orissa,Khordha,751007,14,104
01-03-2025,Maharashtra,Sangli,415402,15,49
01-03-2025,Odisha,Jharsuguda,768204,38,58
01-03-2025,Maharashtra,Kolhapur,416231,18,21
01-03-2025,Telangana,Warangal,506007,11,9
01-03-2025,Kerala,Kannur,673316,15,39
01-03-2025,Goa,South Goa,403804,34,35
01-03-2025,Telangana,K.v. Rangareddy,500104,17,26
01-03-2025,Maharashtra,Mumbai City,400064,13,30
01-03-2025,West Bengal,Murshidabad,742226,128,153
01-03-2025,Madhya Pradesh,Satna,485111,283,521
01-03-2025,Rajasthan,Bundi,323801,204,212
01-03-2025,Karnataka,Uttara Kannada,581324,14,34
01-03-2025,Manipur,Imphal West,795003,44,91
01-03-2025,Tamil Nadu,Tiruchirappalli,620102,404,543
01-03-2025,West Bengal,Malda,732202,105,234
01-03-2025,Madhya Pradesh,Gwalior,474006,949,731
01-03-2025,Uttar Pradesh,Gonda,271125,304,166
01-03-2025,West Bengal,Howrah,711227,77,98
01-03-2025,Nagaland,Dimapur,797115,194,273
01-03-2025,Uttar Pradesh,Hardoi,241301,1374,421
01-03-2025,Chhattisgarh,Gariyaband,493885,39,245
01-03-2025,Rajasthan,Karauli,322203,151,147
01-03-2025,Rajasthan,Dholpur,328023,254,232
01-03-2025,Tamil Nadu,Coimbatore,641048,90,120
01-03-2025,Andhra Pradesh,Visakhapatnam,531077,602,366
01-03-2025,Jharkhand,Dhanbad,826001,540,1250
01-03-2025,Arunachal Pradesh,West Kameng,790101,66,202
01-03-2025,Odisha,Malkangiri,764043,1073,439
01-03-2025,Madhya Pradesh,Balaghat,481556,179,206
01-03-2025,Madhya Pradesh,Dhar,454001,1487,1698
01-03-2025,Bihar,Madhepura,852128,890,1645
01-03-2025,Uttar Pradesh,Baghpat,250625,172,59
01-03-2025,West Bengal,South 24 Parganas,700103,105,131
01-03-2025,Uttar Pradesh,Jhansi,284002,810,465
01-03-2025,Karnataka,Mandya,571426,180,256
01-03-2025,Gujarat,Ahmedabad,382405,281,583
01-03-2025,Karnataka,Mysore,570001,25,77
01-03-2025,Andhra Pradesh,Chittoor,517644,117,83
01-03-2025,Tamil Nadu,Tirunelveli,627007,188,361
01-03-2025,Madhya Pradesh,Sehore,466115,552,915
01-03-2025,Rajasthan,Pali,306301,106,92
01-03-2025,Rajasthan,Alwar,301028,320,196
01-03-2025,Karnataka,Bagalkot,587116,496,274
01-03-2025,Chhattisgarh,Baloda Bazar,493118,234,848
01-03-2025,Rajasthan,Dungarpur,314022,314,552
01-03-2025,Madhya Pradesh,Chhatarpur,471301,431,456
01-03-2025,Tamil Nadu,Salem,636601,109,89
01-03-2025,Tamil Nadu,Pudukkottai,614902,26,47
01-03-2025,Kerala,Thrissur,680515,75,67
01-03-2025,Uttar Pradesh,Lucknow,226401,156,41
01-03-2025,Maharashtra,Washim,444504,176,545
01-03-2025,Uttar Pradesh,Prayagraj,211013,37,40
01-03-2025,Assam,Dhemaji,787057,174,111
01-03-2025,Karnataka,Haveri,581208,188,145
01-03-2025,West Bengal,Barddhaman,713515,36,35
01-03-2025,Uttar Pradesh,Firozabad,283206,231,73
01-03-2025,Maharashtra,Nashik,422208,262,985
01-03-2025,Jharkhand,Palamu,822126,347,487
01-03-2025,Madhya Pradesh,Damoh,470664,811,934
01-03-2025,Punjab,Firozpur,152023,33,327
01-03-2025,Rajasthan,Ganganagar,335064,13,14
01-03-2025,Maharashtra,Dhule,424305,283,881
01-03-2025,Uttar Pradesh,Mathura,281401,677,196
01-03-2025,Tamil Nadu,Tiruvallur,601103,266,131
01-03-2025,Bihar,Aurangabad,824123,200,169
01-03-2025,Punjab,Ferozepur,152021,248,548
01-03-2025,Maharashtra,Jalna,431209,264,713
01-03-2025,West Bengal,Birbhum,731241,31,67
01-03-2025,Tamil Nadu,Krishnagiri,635121,450,131
01-03-2025,Madhya Pradesh,Panna,488051,83,330
01-03-2025,West Bengal,Howrah,711413,67,145
01-03-2025,Uttar Pradesh,Kushinagar,274303,379,478
01-03-2025,Uttarakhand,Nainital,263138,22,33
01-03-2025,Bihar,Madhubani,847407,37,109
01-03-2025,Kerala,Palakkad,679503,66,94
01-03-2025,Tamil Nadu,Thanjavur,612002,204,295
01-03-2025,West Bengal,Dakshin Dinajpur,733121,146,164
01-03-2025,Uttar Pradesh,Muzaffarnagar,251002,1012,583
01-03-2025,Karnataka,Bengaluru,560016,345,279
01-03-2025,West Bengal,Bardhaman,713407,35,81
01-03-2025,Andhra Pradesh,Cuddapah,516259,182,61
01-03-2025,Tamil Nadu,Krishnagiri,635104,486,165
01-03-2025,Odisha,Baleshwar,756025,10,17
01-03-2025,Himachal Pradesh,Chamba,176310,94,237
01-03-2025,Kerala,Kollam,689695,74,181
01-03-2025,Punjab,Jalandhar,144623,76,106
01-03-2025,Telangana,Mahabubnagar,509358,35,33
01-03-2025,Andhra Pradesh,Anantapur,515761,72,135
01-03-2025,Uttar Pradesh,Ghazipur,232339,115,28
01-03-2025,Andhra Pradesh,East Godavari,533215,41,12
01-03-2025,Karnataka,Davangere,577215,62,126
01-03-2025,Andhra Pradesh,Parvathipuram Manyam,532456,16,6
01-03-2025,Rajasthan,Bikaner,334604,130,231
01-03-2025,Rajasthan,Nagaur,341504,93,181
01-03-2025,Karnataka,Ramanagar,562112,117,183
01-03-2025,Maharashtra,Jalgaon,424205,144,315
01-03-2025,Punjab,Hoshiarpur,144528,44,202
01-03-2025,Andhra Pradesh,Ananthapur,515110,153,26
01-03-2025,Punjab,SAS Nagar (Mohali),140603,366,238
01-03-2025,Punjab,Firozpur,142052,10,194
01-03-2025,Madhya Pradesh,Narsimhapur,487001,28,205
01-03-2025,West Bengal,Puruliya,723103,103,200
01-03-2025,Kerala,Kannur,670741,68,129
01-03-2025,Assam,Kokrajhar,783354,40,34
01-03-2025,Kerala,Kozhikode,673633,41,98
01-03-2025,Chhattisgarh,Raipur,492011,39,112
01-03-2025,Assam,Hailakandi,788161,44,58
01-03-2025,Orissa,Baleshwar,756045,11,31
01-03-2025,Arunachal Pradesh,Papum Pare,791110,92,102
01-03-2025,Uttarakhand,Pauri Garhwal,246172,109,102
01-03-2025,Tamil Nadu,Cuddalore,607401,150,91
01-03-2025,Maharashtra,Buldhana,444306,126,212
01-03-2025,Andhra Pradesh,Nandyal,518543,33,26
01-03-2025,Telangana,Warangal,506330,44,45
01-03-2025,Chhattisgarh,Janjgir-champa,495663,47,172
01-03-2025,Kerala,Pathanamthitta,689692,34,50
01-03-2025,Orissa,Jajapur,755008,15,56
01-03-2025,Punjab,Moga,142039,93,254
01-03-2025,West Bengal,Hooghly,712613,88,147
01-03-2025,Andhra Pradesh,Ananthapuramu,515842,86,23
01-03-2025,Himachal Pradesh,Mandi,175003,74,47
01-03-2025,West Bengal,Maldah,732142,16,82
01-03-2025,Gujarat,Rajkot,360070,30,20
01-03-2025,Tamil Nadu,Karur,639003,132,112
01-03-2025,Andhra Pradesh,Prakasam,523333,173,99
01-03-2025,Rajasthan,Chittorgarh,312401,17,33
01-03-2025,Kerala,Malappuram,676311,72,96
01-03-2025,Andhra Pradesh,West Godavari,534341,96,44
01-03-2025,Maharashtra,Nashik,422214,10,44
01-03-2025,Tamil Nadu,Salem,636452,141,70
01-03-2025,Andhra Pradesh,Guntur,522626,45,14
01-03-2025,Jammu and Kashmir,Srinagar,190019,36,67
01-03-2025,Odisha,Kendrapara,754209,14,42
01-03-2025,Karnataka,Dakshina Kannada,574328,10,27
01-03-2025,Jammu and Kashmir,Pulwama,192305,16,22
01-03-2025,Andhra Pradesh,Rangareddi,501510,27,145
01-03-2025,Andhra Pradesh,West Godavari,534475,89,65
01-03-2025,Arunachal Pradesh,Papum Pare,791109,11,19
01-03-2025,Gujarat,Surat,394620,30,21
01-03-2025,West Bengal,North 24 Parganas,700159,69,246
01-03-2025,Andhra Pradesh,Ananthapuramu,515002,86,41
01-03-2025,Kerala,Alappuzha,688003,35,82
01-03-2025,West Bengal,North 24 Parganas,743286,81,116
01-03-2025,West Bengal,Bankura,722201,43,41
01-03-2025,Karnataka,Hassan,573142,11,29
01-03-2025,West Bengal,South 24 Parganas,700099,26,34
01-03-2025,Jharkhand,Gumla,835302,40,53
01-03-2025,Uttar Pradesh,Amethi,229135,81,32
01-03-2025,Karnataka,Mysore,571312,22,84
01-03-2025,Maharashtra,Chhatrapati Sambhajinagar,431136,16,50
01-03-2025,Karnataka,Chitradurga,577597,43,58
01-03-2025,Tamil Nadu,Thiruvarur,612605,15,12
01-03-2025,Bihar,Banka,813121,18,43
01-03-2025,Maharashtra,Thane,421502,25,63
01-03-2025,Tamil Nadu,Viluppuram,605602,109,222
01-03-2025,Kerala,Kottayam,686578,25,59
01-03-2025,Arunachal Pradesh,East Siang,791104,21,17
01-03-2025,Assam,Kamrup Metro,781014,10,7
01-03-2025,Telangana,Adilabad,504323,27,72
01-03-2025,Maharashtra,Mumbai City,400030,31,43
01-03-2025,Telangana,Warangal Urban,506142,14,13
01-03-2025,Karnataka,Davangere,577556,60,92
01-03-2025,West Bengal,East Midnapore,721631,15,30
01-03-2025,Kerala,Thrissur,680602,41,60
01-03-2025,West Bengal,Nadia,741255,47,83
01-03-2025,Gujarat,Navsari,396469,24,13
01-03-2025,Tamil Nadu,Nagapattinam,609308,29,39
01-03-2025,Maharashtra,Solapur,413303,14,20
01-03-2025,Assam,Karbi Anglong,782490,11,2
01-03-2025,Karnataka,Hasan,573211,13,53
01-03-2025,Karnataka,Chikkamagaluru,577124,12,19
01-03-2025,Andhra Pradesh,Nellore,524152,43,49
01-03-2025,Uttar Pradesh,Pilibhit,262122,3165,1448
01-03-2025,Maharashtra,Yavatmal,445103,297,682
01-03-2025,Uttar Pradesh,Bareilly,243001,961,809
01-03-2025,Madhya Pradesh,Khandwa,450551,230,171
01-03-2025,Assam,Cachar,788003,97,170
01-03-2025,Gujarat,Mahesana,384325,296,507
01-03-2025,Odisha,Ganjam,761031,97,227
01-03-2025,Delhi,North East Delhi,110053,2085,2051
01-03-2025,Rajasthan,Bikaner,334001,1024,1852
01-03-2025,Tamil Nadu,Tirunelveli,627855,413,326
01-03-2025,Gujarat,Anand,388580,176,161
01-03-2025,Maharashtra,Nagpur,441108,439,930
01-03-2025,Tamil Nadu,Vellore,635851,244,223
01-03-2025,West Bengal,Haora,711309,18,46
01-03-2025,Madhya Pradesh,Chhindwara,480221,301,830
01-03-2025,Maharashtra,Sangli,416404,380,605
01-03-2025,Odisha,Dhenkanal,759121,202,667
01-03-2025,Bihar,Banka,813104,567,420
01-03-2025,West Bengal,Nadia,741123,241,411
01-03-2025,Maharashtra,Kolhapur,416121,234,367
01-03-2025,Andhra Pradesh,West Godavari,521105,52,18
01-03-2025,Tamil Nadu,Kanniyakumari,629172,15,38
01-03-2025,Maharashtra,Solapur,413310,163,225
01-03-2025,Assam,Bongaigaon,783390,446,74
01-03-2025,Rajasthan,Jodhpur,345023,41,47
01-03-2025,Maharashtra,Nashik,422003,995,2399
01-03-2025,Goa,North Goa,403513,54,60
01-03-2025,Rajasthan,Banswara,327023,382,418
01-03-2025,Gujarat,The Dangs,394715,235,324
01-03-2025,Telangana,K.v. Rangareddy,500060,131,222
01-03-2025,Odisha,Puri,752013,98,109
01-03-2025,Bihar,East Champaran,845304,456,500
01-03-2025,Tamil Nadu,Tiruvannamalai,606801,368,144
01-03-2025,Tripura,Dhalai,799273,1023,780
01-03-2025,Telangana,Medak,502302,93,161
01-03-2025,Meghalaya,East Khasi Hills,793015,88,227
01-03-2025,West Bengal,Murshidabad,742133,266,386
01-03-2025,Maharashtra,Mumbai,400066,126,565
01-03-2025,Uttar Pradesh,Sonbhadra,231220,63,26
01-03-2025,Tamil Nadu,Tiruvallur,631206,211,37
01-03-2025,Punjab,Hoshiarpur,146108,20,93
01-03-2025,Nagaland,Longleng,798625,63,207
01-03-2025,Madhya Pradesh,Ashok Nagar,473443,1209,1085
01-03-2025,Uttar Pradesh,Azamgarh,276131,135,136
01-03-2025,Kerala,Ernakulam,686673,162,289
01-03-2025,Andhra Pradesh,Chittoor,517432,463,138
01-03-2025,Tamil Nadu,Tirunelveli,627853,66,246
01-03-2025,Telangana,Karimnagar,505525,79,119
01-03-2025,Chhattisgarh,Kanker,494337,69,259
01-03-2025,Uttar Pradesh,Mirzapur,231307,179,95
01-03-2025,Bihar,Begusarai,851128,400,486
01-03-2025,Uttar Pradesh,Shahjahanpur,242407,1890,174
01-03-2025,Rajasthan,Jaipur,303119,221,318
01-03-2025,Karnataka,Bengaluru,560085,259,298
01-03-2025,Bihar,Rohtas,821305,366,428
01-03-2025,Bihar,Gaya,805128,304,512
01-03-2025,Maharashtra,Satara,415115,53,88
01-03-2025,Tamil Nadu,Krishnagiri,635102,294,169
01-03-2025,Assam,Sonitpur,784111,110,28
01-03-2025,Uttar Pradesh,Shamli,247777,1233,337
01-03-2025,Haryana,Bhiwani,127308,150,138
01-03-2025,Maharashtra,Solapur,413211,347,467
01-03-2025,Uttar Pradesh,Agra,283104,441,184
01-03-2025,Uttar Pradesh,Pratapgarh,230124,183,333
01-03-2025,Uttar Pradesh,Faizabad,225408,346,95
01-03-2025,Gujarat,Vadodara,391310,87,101
01-03-2025,Maharashtra,Nashik,423204,156,527
01-03-2025,Delhi,West Delhi,110015,666,1283
01-03-2025,Bihar,Patna,803302,531,313
01-03-2025,Jammu and Kashmir,Kathua,184206,197,240
01-03-2025,Tamil Nadu,The Nilgiris,643239,120,76
01-03-2025,Maharashtra,Kolhapur,416146,51,51
01-03-2025,Jharkhand,Gumla,835201,67,142
01-03-2025,Punjab,Sangrur,148030,201,358
01-03-2025,West Bengal,Nadia,741257,79,152
01-03-2025,Bihar,Begusarai,851133,633,547
01-03-2025,Maharashtra,Latur,413529,136,241
01-03-2025,Bihar,Aurangabad,824129,76,77
01-03-2025,Andhra Pradesh,Nellore,524101,239,295
01-03-2025,Assam,Nagaon,782426,230,482
01-03-2025,Maharashtra,Kolhapur,416502,180,397
01-03-2025,Rajasthan,Alwar,301708,52,88
01-03-2025,Madhya Pradesh,Khargone,451440,172,194
01-03-2025,Manipur,Bishnupur,795126,138,93
01-03-2025,Mizoram,Aizawl,796008,637,169
01-03-2025,Telangana,Nalgonda,508115,58,43
01-03-2025,Tamil Nadu,Tiruvannamalai,632102,574,94
01-03-2025,Tamil Nadu,Salem,636453,274,372
01-03-2025,Rajasthan,Kota,325001,212,313
01-03-2025,Tamil Nadu,Chennai,600100,132,75
01-03-2025,Bihar,Muzaffarpur,843107,275,450
01-03-2025,Chhattisgarh,Durg,491225,15,34
01-03-2025,Maharashtra,Mumbai,400010,69,201
01-03-2025,Andhra Pradesh,Anantapur,515765,20,61
01-03-2025,Maharashtra,Beed,414205,162,314
01-03-2025,Odisha,Mayurbhanj,757033,292,404
01-03-2025,Telangana,Khammam,507115,226,86
01-03-2025,Maharashtra,Nashik,422502,196,374
01-03-2025,Maharashtra,Thane,421204,229,692
01-03-2025,Kerala,Malappuram,673641,319,345
01-03-2025,Karnataka,Tumkur,572106,44,204
01-03-2025,Gujarat,Ahmedabad,380019,38,84
01-03-2025,Uttar Pradesh,Maharajganj,273161,211,151
01-03-2025,Uttar Pradesh,Amethi,227405,467,362
01-03-2025,Kerala,Thiruvananthapuram,695562,54,97
01-03-2025,Tamil Nadu,Tiruvallur,600124,191,152
01-03-2025,Uttar Pradesh,Mau,276402,332,216
01-03-2025,Rajasthan,Rajsamand,313202,99,101
01-03-2025,Assam,Kamrup,781135,91,16
01-03-2025,Karnataka,Chikkaballapur,561209,39,65
01-03-2025,Kerala,Kozhikode,673585,86,109
01-03-2025,Gujarat,Vadodara,390023,98,228
01-03-2025,Tamil Nadu,Ramanathapuram,623115,125,97
01-03-2025,Maharashtra,Sangli,415306,198,218
01-03-2025,Punjab,Jalandhar,144026,186,300
01-03-2025,Jharkhand,Kodarma,825410,93,197
01-03-2025,Tamil Nadu,Tirunelveli,627351,112,200
01-03-2025,Odisha,Sundergarh,769010,11,13
01-03-2025,Punjab,Ludhiana,141120,118,122
01-03-2025,West Bengal,Paschim Medinipur,721242,27,28
01-03-2025,Kerala,Thrissur,680641,24,91
01-03-2025,Uttar Pradesh,Hapur,245304,238,139
01-03-2025,Andhra Pradesh,Ananthapur,515731,116,13
01-03-2025,Mizoram,Kolasib,796070,457,115
01-03-2025,Tamil Nadu,Tiruvannamalai,604405,296,58
01-03-2025,Rajasthan,Jalor,343021,82,144
01-03-2025,Goa,South Goa,403602,55,64
01-03-2025,West Bengal,Murshidabad,742201,39,61
01-03-2025,Karnataka,Belgaum,591101,57,66
01-03-2025,Gujarat,Bharuch,391810,199,152
01-03-2025,Gujarat,Patan,385340,448,496
01-03-2025,Himachal Pradesh,Kangra,176076,29,56
01-03-2025,Gujarat,Ahmedabad,382475,170,182
01-03-2025,Delhi,South East Delhi,110025,19,40
01-03-2025,Karnataka,Belagavi,590006,77,94
01-03-2025,West Bengal,Howrah,711408,33,62
01-03-2025,Maharashtra,Ahmadnagar,413723,36,67
01-03-2025,Karnataka,Bagalkot,587117,167,107
01-03-2025,Maharashtra,Pune,412109,78,171
01-03-2025,Kerala,Thrissur,680302,41,118
01-03-2025,West Bengal,Barddhaman,713409,58,80
01-03-2025,Mizoram,Aizawl,796036,193,34
01-03-2025,West Bengal,Howrah,711103,39,50
01-03-2025,Karnataka,Vijayapura,586203,126,74
01-03-2025,Telangana,Komaram Bheem,504299,58,177
01-03-2025,Maharashtra,Palghar,401607,122,164
01-03-2025,Jharkhand,Purbi Singhbhum,831011,52,153
01-03-2025,Uttar Pradesh,Aligarh,202143,146,33
01-03-2025,Tamil Nadu,Vellore,635806,95,74
01-03-2025,Gujarat,Surendra Nagar,363115,69,100
01-03-2025,Goa,South Goa,403723,29,39
01-03-2025,Karnataka,Bagalkot *,587101,10,41
01-03-2025,Uttar Pradesh,Ballia,277302,111,109
01-03-2025,Telangana,Medak,502210,44,73
01-03-2025,West Bengal,Paschim Bardhaman,713359,35,110
01-03-2025,West Bengal,Bankura,722202,76,88
01-03-2025,Karnataka,Uttara Kannada,581384,15,13
01-03-2025,Telangana,Hyderabad,500067,75,63
01-03-2025,Andhra Pradesh,East Godavari,533004,32,70
01-03-2025,Gujarat,Anand,388360,67,82
01-03-2025,Telangana,Medak,502279,143,413
01-03-2025,Odisha,Baleswar,756038,63,90
01-03-2025,Andhra Pradesh,Prakasam,523292,88,123
01-03-2025,Uttar Pradesh,Gautam Buddha Nagar,203141,104,50
01-03-2025,Haryana,Ambala,133005,73,161
01-03-2025,Karnataka,Udupi,576115,13,20
01-03-2025,Uttar Pradesh,Firozabad,283130,16,12
01-03-2025,Arunachal Pradesh,Upper Siang,791002,40,47
01-03-2025,Assam,Cachar,788802,26,29
01-03-2025,Karnataka,Dharwad,581105,115,138
01-03-2025,West Bengal,Barddhaman,713423,110,132
01-03-2025,Bihar,Nawada,805108,62,135
01-03-2025,Uttarakhand,Pauri Garhwal,246127,15,28
01-03-2025,West Bengal,Malda,733124,26,65
01-03-2025,Kerala,Kannur,670705,44,92
01-03-2025,Uttarakhand,Pauri Garhwal,246121,24,66
01-03-2025,Gujarat,Jamnagar,361347,30,60
01-03-2025,Kerala,Pathanamthitta,691554,19,92
01-03-2025,Chhattisgarh,Korba,495453,60,77
01-03-2025,Maharashtra,Satara,415526,19,45
01-03-2025,Telangana,Karimnagar,505403,71,46
01-03-2025,Gujarat,Jamnagar,361007,130,103
01-03-2025,West Bengal,Barddhaman,713324,50,71
01-03-2025,Andhra Pradesh,Adilabad,504109,10,42
01-03-2025,Maharashtra,Solapur,413223,53,54
01-03-2025,Andhra Pradesh,Alluri Sitharama Raju,531111,59,65
01-03-2025,Kerala,Alappuzha,690532,12,32
01-03-2025,Andhra Pradesh,Krishna,521104,47,32
01-03-2025,West Bengal,South Dinajpur,733124,10,30
01-03-2025,Gujarat,Ahmedabad,382225,17,55
01-03-2025,Karnataka,Shimoga,577447,23,38
01-03-2025,Andhra Pradesh,Chittoor,517591,117,71
01-03-2025,Himachal Pradesh,Shimla,171301,19,18
01-03-2025,West Bengal,Maldah,732123,24,32
01-03-2025,Gujarat,Vadodara,392220,24,27
01-03-2025,Maharashtra,Kolhapur,416232,65,57
01-03-2025,Tamil Nadu,Virudhunagar,626140,31,15
01-03-2025,Karnataka,Mysuru,571129,44,25
01-03-2025,Kerala,Palakkad,679506,45,44
01-03-2025,Rajasthan,Ajmer,305625,31,32
01-03-2025,Telangana,K.v. Rangareddy,509327,24,64
01-03-2025,Assam,Lakhimpur,787056,22,14
01-03-2025,Jharkhand,Deoghar,815352,13,11
01-03-2025,Andhra Pradesh,Cuddapah,516237,41,16
01-03-2025,Uttar Pradesh,Kanpur Nagar,208026,12,22
01-03-2025,Gujarat,Mahesana,382145,11,8
01-03-2025,Telangana,Khammam,507116,27,11
01-03-2025,Assam,Barpeta,781319,733,257
01-03-2025,Uttar Pradesh,Sant Kabir Nagar,272125,579,509
01-03-2025,Tamil Nadu,Madurai,625006,298,214
01-03-2025,Uttar Pradesh,Saharanpur,247231,784,276
01-03-2025,Bihar,Saran,841417,343,536
01-03-2025,Uttar Pradesh,Agra,283105,223,185
01-03-2025,Odisha,Baleswar,756045,322,349
01-03-2025,Andhra Pradesh,Srikakulam,532440,187,214
01-03-2025,Chhattisgarh,Bastar,494222,67,446
01-03-2025,Puducherry,Karaikal,609607,40,120
01-03-2025,Chhattisgarh,Bilaspur,495442,148,730
01-03-2025,Uttar Pradesh,Lucknow,226002,556,627
01-03-2025,Punjab,Rupnagar,140108,123,338
01-03-2025,Chhattisgarh,Balod,491225,141,518
01-03-2025,Rajasthan,Nagaur,341505,277,555
01-03-2025,Karnataka,Mysore,570022,13,71
01-03-2025,Kerala,Alappuzha,688525,33,81
01-03-2025,Uttar Pradesh,Saharanpur,247120,681,238
